,RANK,POINTS,FS,W1SP,W2SP,WSP,WRP,TPW,TMW,ACES,DF,BP,COMPLETE,SERVEADV,winner,player1,player2
28,-1.0,5.0,-0.0757575757575758,0.09652509652509655,-0.016009852216748777,0.02813852813852813,0.02813852813852813,0.006993006993007089,1.0,0.30434782608695654,-0.043478260869565216,0.09999999999999998,0.02813852813852813,0.05627705627705626,1,Luca Vanni,Jan Lennard Struff
29,-6.0,136.0,-0.032252252252252256,-0.061678463094034464,0.028921023359288145,-0.031171171171171186,-0.031171171171171186,-0.033557046979865834,-1.0,0.24,-0.04,0.3333333333333333,-0.031171171171171186,-0.06234234234234237,0,Vasek Pospisil,Aljaz Bedene
30,-1.0,4.0,-0.09629981024667933,-0.060109289617486295,-0.04761904761904756,-0.06293485135989885,-0.06293485135989879,-0.04424778761061954,-1.0,-0.027777777777777776,-0.1111111111111111,0.05555555555555558,-0.06293485135989882,-0.12586970271979764,0,Evgeny Donskoy,John Millman
31,-15.0,64.0,0.0066006600660066805,0.08301707779886147,-0.2531769305962854,-0.026509102523155526,-0.026509102523155526,-0.010309278350515427,-1.0,0.06060606060606061,-0.030303030303030304,-0.5,-0.026509102523155526,-0.05301820504631105,0,Rajeev Ram,Austin Krajicek
32,-40.0,296.0,0.01125776397515521,0.04199416123961375,0.04880066170388753,0.045031055900621175,0.04503105590062112,0.019607843137254832,1.0,-0.06451612903225806,-0.03225806451612903,-0.1785714285714286,0.04503105590062115,0.0900621118012423,1,Borna Coric,Marcel Granollers
33,-114.0,726.0,-0.04453557123784091,0.07829274679235398,0.08292682926829276,0.07371733740225062,0.07371733740225059,0.0536585365853659,1.0,0.29411764705882354,0.14705882352941177,0.0,0.07371733740225059,0.14743467480450118,1,Gilles Muller,Karen Khachanov
34,-102.0,159.0,0.010299003322259193,-0.02625152625152627,-0.033816425120772986,-0.026910299003322202,-0.026910299003322258,-0.01570680628272253,1.0,-0.15384615384615385,0.07692307692307693,0.023809523809523725,-0.02691029900332223,-0.05382059800664446,1,Thomas Fabbiano,Jozef Kovalik
35,-15.0,81.0,-0.10662525879917184,0.19819819819819828,0.028749999999999998,0.09544513457556936,0.09544513457556941,0.09352517985611519,1.0,0.3684210526315789,0.2631578947368421,0.19999999999999996,0.09544513457556938,0.19089026915113877,1,Lukas Rosol,Santiago Giraldo
36,-69.0,827.0,-0.09308176100628929,0.10959216222374113,0.20062695924764884,0.11341719077568135,0.11341719077568135,0.09183673469387754,1.0,0.16666666666666666,-0.03333333333333333,0.1777777777777778,0.11341719077568133,0.2268343815513627,1,Guillermo Garcia Lopez,Taro Daniel
37,-376.0,604.0,-0.11805555555555558,-0.04208754208754206,0.05367965367965366,-0.011994949494949614,-0.011994949494949503,-0.00512820512820511,-1.0,0.14705882352941177,-0.029411764705882353,-0.0,-0.01199494949494953,-0.023989898989899117,0,Nicolas Almagro,Ante Pavic
38,-8.0,14.0,-0.0004520795660036825,-0.001225490196078427,-0.1906158357771261,-0.07564798071127188,-0.07564798071127188,-0.06748466257668717,-1.0,0.25925925925925924,0.07407407407407407,0.23809523809523808,-0.0756479807112719,-0.15129596142254376,0,Somdev Devvarman,Andrey Rublev
39,-84.0,112.0,-0.05768500948766597,0.03508771929824561,-0.019841269841269882,-0.0029095509171410683,-0.0029095509171410683,0.011235955056179803,-1.0,-0.13793103448275862,0.034482758620689655,0.7142857142857143,-0.0029095509171410683,-0.0058191018342821366,0,Alexander Kudryavtsev,Ramkumar Ramanathan
40,-61.0,387.0,0.06401012017710317,-0.007020623080298383,0.027380952380952284,0.02631246046805824,0.02631246046805824,0.04494382022471921,1.0,0.06451612903225806,0.0,0.3571428571428571,0.02631246046805824,0.05262492093611648,1,Aljaz Bedene,Luca Vanni
41,-67.0,869.0,-0.08652037617554864,0.14308426073131952,0.3194444444444444,0.18150470219435733,0.18150470219435733,0.18584070796460184,1.0,-0.058823529411764705,0.058823529411764705,0.07142857142857145,0.18150470219435733,0.36300940438871465,1,Roberto Bautista Agut,John Millman
42,-60.0,382.0,-0.07164342357123321,0.1863636363636364,0.3060869565217391,0.23161060978944492,0.23161060978944487,0.180327868852459,1.0,-0.05,0.0,0.30000000000000004,0.23161060978944492,0.46322121957888984,1,Borna Coric,Austin Krajicek
43,-119.0,743.0,-0.026346604215456648,0.06854345165238684,-0.16666666666666669,-0.012880562060890055,-0.012880562060889944,-0.02564102564102555,-1.0,0.6363636363636364,0.13636363636363635,-0.0,-0.01288056206089,-0.02576112412178,0,Gilles Muller,Thomas Fabbiano
44,-36.0,836.0,-0.09259259259259256,0.24877450980392157,0.04723707664884136,0.1285403050108932,0.1285403050108932,0.11409395973154357,0.0,0.16666666666666666,0.0,0.009615384615384581,0.12854030501089322,0.2570806100217864,1,Benoit Paire,Lukas Rosol
45,-422.0,1340.0,-0.13603540647565804,0.022727272727272707,0.042925278219395846,-0.006056370836245106,-0.006056370836245051,0.05970149253731338,1.0,-0.15,0.05,0.2857142857142857,-0.0060563708362450785,-0.012112741672490157,1,Guillermo Garcia Lopez,Ante Pavic
46,-181.0,6595.0,-0.09948542024013718,0.23168498168498164,0.3125,0.25214408233276153,0.2521440823327616,0.21649484536082464,1.0,0.23529411764705882,-0.058823529411764705,0.0,0.25214408233276153,0.5042881646655231,1,Stanislas Wawrinka,Andrey Rublev
47,-203.0,730.0,-0.0012376237623762387,0.07698412698412693,0.10380116959064323,0.08683993399339929,0.08683993399339934,0.09644670050761417,1.0,0.09375,0.0,0.6666666666666667,0.08683993399339932,0.17367986798679863,1,Aljaz Bedene,Ramkumar Ramanathan
48,-19.0,539.0,0.06285922817261191,-0.041341991341991347,-0.15090090090090086,-0.06687346045068876,-0.06687346045068882,-0.04761904761904767,-0.0,0.03125,0.09375,-0.125,-0.06687346045068879,-0.13374692090137758,0,Roberto Bautista Agut,Borna Coric
49,-138.0,1271.0,-0.34848484848484845,0.1390013495276653,0.1877551020408163,0.03409090909090906,0.034090909090909116,0.03750000000000009,1.0,0.6363636363636364,0.13636363636363635,0.19999999999999996,0.03409090909090909,0.06818181818181818,1,Benoit Paire,Thomas Fabbiano
50,-23.0,5435.0,0.15050344462109166,0.22488038277511957,0.08205128205128209,0.19713831478537358,0.19713831478537364,0.1359999999999999,1.0,0.45,-0.1,-0.6666666666666666,0.19713831478537358,0.39427662957074716,1,Stanislas Wawrinka,Guillermo Garcia Lopez
51,-1.0,2.0,-0.002112081103914365,0.0050625372245384215,-0.038961038961038974,-0.009152351450295693,-0.009152351450295693,0.02499999999999991,0.0,0.02857142857142857,0.02857142857142857,0.034965034965035,-0.009152351450295693,-0.018304702900591385,1,Borna Coric,Aljaz Bedene
52,-15.0,5232.0,0.05938756572842563,-0.12488350419384897,0.2916666666666667,0.06340859882462113,0.06340859882462108,0.08771929824561409,0.19999999999999996,0.21052631578947367,-0.10526315789473684,0.5,0.06340859882462113,0.1268171976492422,1,Stanislas Wawrinka,Benoit Paire
53,-40.0,5924.0,-0.06832298136645965,0.20242914979757087,0.08064516129032262,0.13457556935817805,0.13457556935817802,0.1515151515151516,1.0,0.6190476190476191,0.09523809523809523,0.6666666666666667,0.13457556935817802,0.2691511387163561,1,Stanislas Wawrinka,Borna Coric
54,-62.0,4496.0,0.06676829268292683,0.12758089368258863,0.21164021164021168,0.16371951219512193,0.16371951219512199,0.16049382716049387,1.0,0.1724137931034483,-0.10344827586206896,0.05555555555555558,0.16371951219512199,0.3274390243902439,1,Rafael Nadal,Pablo Carreno Busta
55,-129.0,486.0,-0.014705882352941235,0.02025177887246854,0.10151515151515156,0.05283224400871467,0.05283224400871461,0.04761904761904767,1.0,0.06451612903225806,-0.12903225806451613,0.14423076923076927,0.05283224400871461,0.10566448801742928,1,Robin Haase,Aslan Karatsev
56,-35.0,143.0,-0.06096256684491985,0.1954022988505747,0.2619047619047619,0.2007130124777184,0.20071301247771833,0.2075471698113207,1.0,0.2777777777777778,0.05555555555555555,0.5,0.2007130124777184,0.4014260249554367,1,Andrey Kuznetsov,Marsel Ilhan
57,-56.0,719.0,-0.15045960328979202,-0.10076923076923072,0.017195767195767153,-0.0641025641025641,-0.0641025641025641,-0.05434782608695654,-1.0,0.19230769230769232,0.07692307692307693,0.1871345029239766,-0.0641025641025641,-0.1282051282051282,0,Andreas Seppi,Ricardas Berankis
58,-87.0,3700.0,-0.0980392156862745,-0.09657875980042763,-0.03658536585365857,-0.08951406649616378,-0.08951406649616367,-0.10309278350515472,-1.0,-0.03333333333333333,0.16666666666666666,-0.5238095238095237,-0.0895140664961637,-0.17902813299232745,0,David Ferrer,Illya Marchenko
59,-8.0,73.0,-0.008807284669353654,0.09545454545454546,0.11745689655172409,0.10210479175996412,0.10210479175996418,0.08536585365853666,1.0,0.0,0.07407407407407407,0.15873015873015872,0.10210479175996415,0.2042095835199283,1,Teymuraz Gabashvili,Simone Bolelli
60,-41.0,194.0,0.001836788244555243,-0.005804311774461057,0.010683760683760646,0.00043733053441785685,0.00043733053441791236,-0.009345794392523255,-1.0,0.1875,-0.15625,-0.0535714285714286,0.00043733053441791236,0.0008746610688357692,0,Albert Ramos,Paul Henri Mathieu
61,-1481.0,1252.0,0.09912854030501095,0.36904761904761907,0.19230769230769235,0.32788671023965155,0.3278867102396514,0.2954545454545454,1.0,0.14285714285714285,-0.07142857142857142,-0.038461538461538436,0.32788671023965144,0.6557734204793029,1,Jeremy Chardy,Mubarak Al Harrasi
62,-58.0,1009.0,-0.022638146167557882,-0.03111545988258313,-0.026182432432432456,-0.03315508021390379,-0.03315508021390373,-0.018867924528301883,-1.0,0.5882352941176471,-0.029411764705882353,-0.01388888888888884,-0.03315508021390373,-0.06631016042780752,0,Feliciano Lopez,Daniel Munoz De La Nava
63,-59.0,412.0,0.02857142857142858,-0.17965367965367962,-0.20562770562770566,-0.18256029684601105,-0.1825602968460111,-0.17307692307692313,-1.0,-0.17647058823529413,0.23529411764705882,0.6363636363636364,-0.18256029684601108,-0.36512059369202216,0,Martin Klizan,Kyle Edmund
64,-8.0,31.0,0.03710575139146566,0.2787878787878788,0.04999999999999999,0.20964749536178107,0.20964749536178107,0.1923076923076923,0.0,-0.16666666666666666,0.05555555555555555,0.6,0.20964749536178107,0.4192949907235621,1,Damir Dzumhur,Marco Cecchinato
65,-56.0,3840.0,-0.17486338797814205,0.1523809523809524,0.07219662058371734,0.06999739786625037,0.06999739786625031,0.06451612903225801,1.0,0.0,0.09090909090909091,0.09999999999999998,0.06999739786625031,0.13999479573250068,1,Tomas Berdych,Sergiy Stakhovsky
66,-62.0,559.0,0.12046783625730995,0.3272946859903382,-0.025974025974025983,0.20000000000000007,0.2,0.21568627450980382,1.0,0.13333333333333333,0.2,0.5,0.2,0.4000000000000001,1,Leonardo Mayer,Benjamin Becker
67,-4.0,45.0,-0.014617239300783624,-0.10432852386237512,0.05875576036866359,-0.04957805907172996,-0.04957805907172996,-0.042944785276073594,0.0,-0.038461538461538464,-0.038461538461538464,0.25,-0.04957805907172996,-0.09915611814345993,1,Pablo Andujar,Paolo Lorenzi
68,-54.0,334.0,0.13964386129334583,0.030701754385964897,0.09880952380952385,0.09037354398179132,0.09037354398179143,0.05747126436781613,1.0,0.3076923076923077,-0.19230769230769232,-0.21818181818181825,0.0903735439817914,0.18074708796358274,1,Fernando Verdasco,Malek Jaziri
69,-117.0,16092.0,0.21818181818181825,0.15625,0.5271739130434783,0.2772727272727273,0.2772727272727272,0.24210526315789482,1.0,0.0625,-0.25,-0.08333333333333337,0.2772727272727272,0.5545454545454545,1,Novak Djokovic,Dustin Brown
70,-61.0,4490.0,0.03372139702930543,0.13286713286713292,0.3571428571428572,0.20393416298675238,0.20393416298675232,0.21999999999999997,1.0,-0.4117647058823529,0.11764705882352941,0.5,0.20393416298675235,0.4078683259735047,1,Rafael Nadal,Robin Haase
71,-6.0,22.0,0.026587301587301604,0.05712451861360712,0.1733870967741935,0.11190476190476184,0.1119047619047619,0.11267605633802824,1.0,0.0,0.1,-0.25,0.11190476190476187,0.22380952380952374,1,Andrey Kuznetsov,Ricardas Berankis
72,-44.0,258.0,0.06457065584854638,-0.11414392059553347,-0.22894736842105268,-0.14164976335361734,-0.14164976335361734,-0.11926605504587151,-1.0,-0.0,0.1111111111111111,0.0,-0.14164976335361737,-0.2832995267072347,0,Teymuraz Gabashvili,Illya Marchenko
73,-64.0,651.0,0.19325396825396823,0.14762931034482762,0.20797720797720803,0.2329365079365081,0.2329365079365079,0.18811881188118806,1.0,0.6111111111111112,-0.16666666666666666,0.33333333333333337,0.23293650793650797,0.465873015873016,1,Jeremy Chardy,Paul Henri Mathieu
74,-27.0,113.0,-0.17647058823529416,0.06481481481481488,-0.0625,-0.02941176470588225,-0.02941176470588236,-0.02941176470588225,-1.0,0.058823529411764705,0.08823529411764706,0.22222222222222227,-0.029411764705882304,-0.05882352941176461,0,Daniel Munoz De La Nava,Kyle Edmund
75,-76.0,3971.0,-0.07125970955758187,0.33894736842105266,-0.030909090909090886,0.1671732522796352,0.16717325227963525,0.16363636363636358,0.0,0.375,-0.0625,-0.5384615384615384,0.16717325227963525,0.33434650455927045,1,Tomas Berdych,Damir Dzumhur
76,-29.0,380.0,-0.09523809523809523,0.2706766917293233,0.05555555555555558,0.1607142857142857,0.1607142857142857,0.13461538461538458,1.0,0.2222222222222222,0.05555555555555555,0.0,0.16071428571428573,0.3214285714285714,1,Leonardo Mayer,Pablo Andujar
77,-48.0,15685.0,0.03205128205128205,0.18894830659536532,0.3312693498452013,0.2447209653092005,0.24472096530920062,0.24271844660194164,1.0,-0.125,0.0,0.5,0.24472096530920057,0.48944193061840113,1,Novak Djokovic,Fernando Verdasco
78,-74.0,4567.0,0.1170718816067654,-0.059270516717325195,0.036585365853658514,0.0021141649048626032,0.0021141649048626032,0.0,1.0,-0.16129032258064516,-0.12903225806451613,-0.5,0.0021141649048626032,0.0042283298097252064,1,Rafael Nadal,Andrey Kuznetsov
79,-63.0,650.0,0.18849301877708236,-0.011111111111111072,-0.3187855787476281,-0.07486759749638894,-0.074867597496389,-0.0852713178294573,-1.0,0.36363636363636365,0.18181818181818182,-0.09999999999999998,-0.07486759749638897,-0.14973519499277793,0,Jeremy Chardy,Illya Marchenko
80,-96.0,4052.0,-0.15254237288135597,0.16923076923076918,0.15517241379310343,0.15254237288135586,0.15254237288135591,0.15254237288135597,1.0,0.35294117647058826,0.11764705882352941,0.2727272727272727,0.15254237288135591,0.3050847457627118,1,Tomas Berdych,Kyle Edmund
81,-34.0,15435.0,0.03589743589743588,0.25288831835686776,-0.04824561403508776,0.15681511470985154,0.15681511470985154,0.14754098360655732,1.0,-0.047619047619047616,-0.23809523809523808,0.3142857142857143,0.15681511470985157,0.3136302294197031,1,Novak Djokovic,Leonardo Mayer
82,-89.0,4625.0,0.04996505939902163,0.12046332046332042,0.13157894736842107,0.14395527603074776,0.1439552760307477,0.14018691588785037,1.0,0.0,-0.05263157894736842,0.2857142857142857,0.14395527603074773,0.2879105520614955,1,Rafael Nadal,Illya Marchenko
83,-5.0,11965.0,0.06393861892583119,0.07777777777777783,0.07738095238095233,0.09271099744245526,0.0927109974424552,0.0948905109489051,0.6000000000000001,0.0,-0.13636363636363635,0.15000000000000002,0.09271099744245523,0.18542199488491046,1,Novak Djokovic,Tomas Berdych
84,-4.0,11355.0,0.09883720930232553,0.28787878787878785,0.32727272727272727,0.3076109936575052,0.3076109936575052,0.31034482758620685,0.5,0.06666666666666667,0.0,0.5714285714285714,0.3076109936575052,0.6152219873150104,1,Novak Djokovic,Rafael Nadal
85,-64.0,590.0,-0.1968599033816425,0.002105263157894721,0.27244582043343657,0.02657004830917875,0.02657004830917875,0.03546099290780136,1.0,-0.18181818181818182,0.13636363636363635,0.125,0.02657004830917875,0.0531400966183575,1,Philipp Kohlschreiber,Benjamin Becker
86,-45.0,216.0,-0.08771929824561397,-0.23939393939393938,-0.3166666666666666,-0.2923976608187133,-0.29239766081871343,-0.23529411764705888,-1.0,-0.2631578947368421,0.05263157894736842,0.0,-0.29239766081871343,-0.5847953216374266,0,Albert Ramos,Thiemo De Bakker
87,-12.0,324.0,0.009090909090909038,0.018996960486322267,-0.055161544523246675,-0.015280464216634315,-0.015280464216634426,-0.009803921568627416,1.0,-0.03225806451612903,0.06451612903225806,0.3186813186813187,-0.01528046421663437,-0.03056092843326874,1,Fabio Fognini,Joao Sousa
88,-11.0,82.0,0.02982731554160123,-0.12452830188679243,0.05263157894736842,-0.042386185243328156,-0.0423861852433281,-0.02645502645502651,-1.0,-0.3793103448275862,-0.034482758620689655,0.30000000000000004,-0.04238618524332813,-0.08477237048665626,0,Aljaz Bedene,Sam Querrey
89,-319.0,784.0,-0.03490566037735843,0.21700879765395892,0.05555555555555558,0.1471698113207548,0.14716981132075468,0.1504424778761062,1.0,0.23529411764705882,0.058823529411764705,0.38095238095238093,0.14716981132075474,0.2943396226415095,1,Donald Young,Finn Tearney
90,-17.0,423.0,-0.13375430539609645,0.09210526315789469,0.2010582010582011,0.10533869115958672,0.10533869115958672,0.1428571428571428,1.0,0.047619047619047616,-0.047619047619047616,0.55,0.10533869115958672,0.21067738231917343,1,Roberto Bautista Agut,Jiri Vesely
91,-16.0,410.0,-0.17681770284510012,0.03760162601626016,-0.29227941176470584,-0.10136986301369877,-0.1013698630136986,-0.07246376811594213,-1.0,0.12,0.16,0.0,-0.10136986301369866,-0.20273972602739743,0,Ivo Karlovic,Vasek Pospisil
92,-30.0,668.0,-0.06529516994633267,0.27575757575757576,0.34848484848484845,0.29069767441860467,0.2906976744186046,0.26315789473684204,1.0,0.375,-0.25,0.0,0.2906976744186046,0.5813953488372092,1,Jack Sock,Victor Estrella
93,-5.0,40.0,-0.020336605890603043,-0.16758241758241754,0.06521739130434784,-0.08485273492286105,-0.08485273492286116,-0.12962962962962954,-1.0,-0.23529411764705882,-0.0,-1.0,-0.0848527349228611,-0.1697054698457222,0,Pablo Andujar,Robin Haase
94,-661.0,1662.0,-0.14258999532491817,0.004065040650406582,0.10084033613445381,0.0,0.0,0.04938271604938271,1.0,0.34782608695652173,0.17391304347826086,0.5,0.0,0.0,1,Benoit Paire,Michael Venus
95,-27.0,628.0,-0.025833333333333264,-0.05827937095282143,-0.10971786833855801,-0.08166666666666655,-0.08166666666666667,-0.07096774193548394,-1.0,-0.13043478260869565,-0.0,-0.16666666666666674,-0.08166666666666661,-0.16333333333333322,0,Guillermo Garcia Lopez,Lukas Rosol
96,-267.0,1073.0,0.04676718630207011,-0.12207792207792201,0.04999999999999999,-0.04242269358548434,-0.042422693585484283,-0.05084745762711873,-1.0,-0.037037037037037035,0.07407407407407407,-0.11904761904761907,-0.04242269358548431,-0.08484538717096862,0,Steve Johnson,Matthew Barton
97,-24.0,1450.0,0.15806878306878303,-0.01809598741148699,0.2985507246376811,0.12037037037037046,0.12037037037037035,0.1272727272727272,1.0,0.15789473684210525,-0.15789473684210525,0.25,0.1203703703703704,0.2407407407407408,1,Jo Wilfried Tsonga,Philipp Kohlschreiber
98,-79.0,933.0,0.081453634085213,0.4150197628458498,0.1333333333333333,0.30827067669172925,0.3082706766917293,0.30000000000000004,1.0,-0.2857142857142857,-0.14285714285714285,0.0,0.3082706766917293,0.6165413533834585,1,Fabio Fognini,Thiemo De Bakker
99,-49.0,1710.0,0.12815126050420167,0.015181848515181784,0.06666666666666671,0.07103952692187965,0.07103952692187984,0.048458149779735615,1.0,0.2777777777777778,-0.08333333333333333,0.33333333333333337,0.07103952692187979,0.14207905384375946,1,John Isner,Sam Querrey
100,-21.0,573.0,0.0899344848123883,-0.01680672268907557,0.16329966329966328,0.05936073059360725,0.0593607305936073,0.07042253521126751,1.0,0.21739130434782608,0.0,0.33333333333333337,0.059360730593607275,0.11872146118721455,1,Roberto Bautista Agut,Donald Young
101,-13.0,390.0,-0.06213753106876552,0.30687830687830686,0.024425287356321768,0.16763325048329192,0.16763325048329192,0.11475409836065564,1.0,0.05555555555555555,-0.05555555555555555,0.30000000000000004,0.1676332504832919,0.33526650096658384,1,Jack Sock,Vasek Pospisil
