tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2017-M015,Beijing ,Hard,,A,20171002,282,104545,6,,John Isner,R,206,USA,32.44,104291,,Q,Malek Jaziri,R,185,TUN,33.70,6-2 6-3,3,R32,52,11,0,43,30,28,8,9,0,0,5,1,43,25,17,8,8,1,4,17,2425,90,605
2017-M015,Beijing ,Hard,,A,20171002,283,104919,,,Leonardo Mayer,R,188,ARG,30.38,103893,,,Paolo Lorenzi,R,183,ITA,35.80,7-6(6) 5-7 6-4,3,R32,178,12,5,114,56,41,31,17,4,7,3,5,119,71,49,25,17,4,7,54,899,38,1190
2017-M015,Beijing ,Hard,,A,20171002,284,111575,,,Karen Khachanov,R,,RUS,21.37,105842,,WC,Di Wu,R,,CHN,26.05,6-4 6-2,3,R32,69,3,4,45,21,16,16,9,0,1,0,2,67,42,23,12,9,4,8,42,1100,231,217
2017-M015,Beijing ,Hard,,A,20171002,285,104745,1,,Rafael Nadal,L,185,ESP,31.33,106298,,,Lucas Pouille,R,185,FRA,23.61,4-6 7-6(6) 7-5,3,R32,151,4,7,102,73,59,15,17,3,4,9,5,110,65,50,21,17,3,4,1,9465,23,1825
2017-M015,Beijing ,Hard,,A,20171002,286,100644,2,,Alexander Zverev,R,198,GER,20.45,104926,,,Fabio Fognini,R,178,ITA,30.36,6-4 6-2,3,R16,72,4,4,62,40,30,10,9,2,3,2,8,56,28,19,12,9,5,9,4,4310,26,1650
2017-M015,Beijing ,Hard,,A,20171002,287,126094,,,Andrey Rublev,R,,RUS,19.95,104607,7,,Tomas Berdych,R,196,CZE,32.04,1-6 6-4 6-1,3,R16,108,6,10,88,41,27,22,12,5,9,7,5,81,41,30,12,12,5,10,39,1182,20,2195
2017-M015,Beijing ,Hard,,A,20171002,288,104327,,Q,Steve Darcis,R,178,BEL,33.56,105583,,Q,Dusan Lajovic,R,180,SRB,27.26,6-3 6-4,3,R16,72,1,0,66,41,32,15,10,4,4,5,1,51,34,23,9,9,3,5,73,691,78,652
2017-M015,Beijing ,Hard,,A,20171002,289,106401,8,,Nick Kyrgios,R,193,AUS,22.43,104999,,,Mischa Zverev,L,190,GER,30.11,3-6 6-2 6-2,3,R16,81,11,1,61,38,32,15,12,0,1,2,1,71,45,30,15,13,0,4,19,2245,27,1627
2017-M015,Beijing ,Hard,,A,20171002,290,105138,5,,Roberto Bautista Agut,R,183,ESP,29.47,105379,,,Aljaz Bedene,R,181,SLO,28.21,6-0 4-0 RET,3,R16,51,2,0,30,22,18,4,5,1,1,2,2,33,14,5,5,5,4,9,13,2525,50,943
2017-M015,Beijing ,Hard,,A,20171002,291,105777,3,,Grigor Dimitrov,R,188,BUL,26.38,105223,,WC,Juan Martin Del Potro,R,198,ARG,29.02,7-6(6) 7-5,3,R16,120,4,4,87,57,42,14,12,5,7,6,4,75,41,30,16,12,1,4,8,3575,24,1820
2017-M015,Beijing ,Hard,,A,20171002,292,104545,6,,John Isner,R,206,USA,32.44,104919,,,Leonardo Mayer,R,188,ARG,30.38,6-0 6-3,3,R16,58,8,1,46,31,26,8,8,1,1,1,2,44,24,13,10,7,0,4,17,2425,54,899
2017-M015,Beijing ,Hard,,A,20171002,293,104745,1,,Rafael Nadal,L,185,ESP,31.33,111575,,,Karen Khachanov,R,,RUS,21.37,6-3 6-3,3,R16,89,3,0,59,37,26,15,9,6,6,7,7,68,41,27,10,9,7,10,1,9465,42,1100
2017-M015,Beijing ,Hard,,A,20171002,294,100644,2,,Alexander Zverev,R,198,GER,20.45,126094,,,Andrey Rublev,R,,RUS,19.95,6-2 6-3,3,QF,70,9,4,67,42,30,13,9,6,7,0,4,46,26,13,10,8,1,5,4,4310,39,1182
2017-M015,Beijing ,Hard,,A,20171002,295,106401,8,,Nick Kyrgios,R,193,AUS,22.43,104327,,Q,Steve Darcis,R,178,BEL,33.56,6-0 3-0 RET,3,QF,30,12,2,28,17,16,5,5,0,0,0,3,21,13,3,2,4,2,6,19,2245,73,691
2017-M015,Beijing ,Hard,,A,20171002,296,105777,3,,Grigor Dimitrov,R,188,BUL,26.38,105138,5,,Roberto Bautista Agut,R,183,ESP,29.47,7-6(5) 4-6 6-2,3,QF,148,12,4,94,56,42,21,15,2,4,4,4,99,51,36,25,15,6,9,8,3575,13,2525
2017-M015,Beijing ,Hard,,A,20171002,297,104745,1,,Rafael Nadal,L,185,ESP,31.33,104545,6,,John Isner,R,206,USA,32.44,6-4 7-6(0),3,QF,103,5,0,68,40,29,23,11,3,3,22,2,73,58,40,6,11,3,4,1,9465,17,2425
2017-M015,Beijing ,Hard,,A,20171002,298,106401,8,,Nick Kyrgios,R,193,AUS,22.43,100644,2,,Alexander Zverev,R,198,GER,20.45,6-3 7-5,3,SF,77,11,0,56,39,34,12,11,1,1,0,2,57,30,23,14,10,3,5,19,2245,4,4310
2017-M015,Beijing ,Hard,,A,20171002,299,104745,1,,Rafael Nadal,L,185,ESP,31.33,105777,3,,Grigor Dimitrov,R,188,BUL,26.38,6-3 4-6 6-1,3,SF,136,1,1,90,61,41,18,13,10,12,10,6,84,54,36,13,13,8,13,1,9465,8,3575
2017-M015,Beijing ,Hard,,A,20171002,300,104745,1,,Rafael Nadal,L,185,ESP,31.33,106401,8,,Nick Kyrgios,R,193,AUS,22.43,6-2 6-1,3,F,92,2,1,56,37,26,11,8,4,4,8,5,64,31,21,10,7,8,12,1,9465,19,2245
2017-0329,Tokyo,Hard,,A,20171002,270,105449,,,Steve Johnson,R,188,USA,27.77,106233,2,,Dominic Thiem,R,185,AUT,24.08,4-6 7-6(5) 6-4,3,R32,138,10,2,97,52,40,28,16,3,5,9,4,117,74,54,23,16,11,13,46,1000,7,3925
2017-0329,Tokyo,Hard,,A,20171002,271,105238,,SE,Alexandr Dolgopolov,R,180,UKR,28.90,106421,,,Daniil Medvedev,R,,RUS,21.64,6-1 6-2,3,R32,61,4,3,50,26,18,14,8,2,3,1,4,51,24,13,10,7,7,12,44,1071,64,819
2017-0329,Tokyo,Hard,,A,20171002,272,106071,,,Bernard Tomic,R,193,AUS,24.95,105311,,,Joao Sousa,R,185,POR,28.51,6-3 3-6 6-3,3,R32,106,10,3,98,62,46,15,14,5,7,10,3,72,38,29,19,13,4,7,162,345,58,870
2017-0329,Tokyo,Hard,,A,20171002,273,106043,8,,Diego Sebastian Schwartzman,R,170,ARG,25.13,105385,,,Donald Young,L,183,USA,28.19,6-2 7-5,3,R32,77,3,2,49,31,26,11,10,0,1,3,4,69,44,27,9,10,10,14,29,1585,59,865
2017-0329,Tokyo,Hard,,A,20171002,274,105676,4,,David Goffin,R,163,BEL,26.82,103852,,,Feliciano Lopez,L,188,ESP,36.03,7-5 6-1,3,R32,75,12,2,68,47,37,10,10,4,4,7,0,54,32,24,9,9,5,8,11,2855,34,1295
2017-0329,Tokyo,Hard,,A,20171002,275,105051,,Q,Matthew Ebden,R,188,AUS,29.85,103333,,,Ivo Karlovic,R,208,CRO,38.59,6-4 6-3,3,R32,67,3,4,51,33,28,10,9,3,3,13,6,52,34,26,6,10,2,5,139,419,49,955
2017-0329,Tokyo,Hard,,A,20171002,276,104229,,,Yen Hsun Lu,R,180,TPE,34.14,106121,,WC,Taro Daniel,R,,JPN,24.68,6-1 6-3,3,R32,62,4,0,41,26,23,10,8,2,2,3,7,55,35,21,7,8,6,10,63,824,116,488
2017-0329,Tokyo,Hard,,A,20171002,277,104755,,,Richard Gasquet,R,185,FRA,31.29,105023,6,,Sam Querrey,R,198,USA,29.99,6-4 7-6(2),3,R32,89,3,0,65,44,37,14,11,5,5,10,1,72,39,28,21,11,4,5,30,1365,15,2445
2017-0329,Tokyo,Hard,,A,20171002,278,106210,,,Jiri Vesely,L,,CZE,24.23,105077,7,,Albert Ramos,L,188,ESP,29.71,6-2 2-6 6-3,3,R32,129,7,8,88,51,34,19,13,6,9,4,5,83,40,24,21,12,5,9,62,825,25,1755
2017-0329,Tokyo,Hard,,A,20171002,279,105173,,,Adrian Mannarino,L,183,FRA,29.26,104424,,WC,Go Soeda,R,178,JPN,33.07,7-5 7-6(3),3,R32,104,10,1,78,47,33,17,12,2,5,3,1,65,36,21,17,12,0,4,31,1335,143,411
2017-0329,Tokyo,Hard,,A,20171002,280,105216,,,Yuichi Sugita,R,173,JPN,29.04,105332,,,Benoit Paire,R,196,FRA,28.40,6-4 0-0 RET,3,R32,34,3,2,23,16,15,1,5,0,1,2,2,30,16,12,3,5,1,3,40,1127,37,1190
2017-0329,Tokyo,Hard,,A,20171002,281,105683,3,,Milos Raonic,R,196,CAN,26.77,104678,,,Viktor Troicki,R,193,SRB,31.64,6-3 6-4,3,R32,71,16,2,63,42,32,11,10,1,1,1,0,47,39,27,4,9,0,2,12,2825,55,895
2017-0329,Tokyo,Hard,,A,20171002,282,104731,5,,Kevin Anderson,R,203,RSA,31.38,104468,,,Gilles Simon,R,183,FRA,32.76,6-2 7-6(6),3,R32,92,17,3,57,41,35,10,10,0,0,4,2,73,40,30,16,10,7,9,16,2425,45,1005
2017-0329,Tokyo,Hard,,A,20171002,283,105992,,,Ryan Harrison,R,183,USA,25.40,126208,,Q,Yusuke Takahashi,U,,JPN,19.96,6-4 4-6 6-4,3,R32,121,5,4,90,45,29,25,15,6,10,4,2,87,43,28,22,15,4,9,52,920,262,194
2017-0329,Tokyo,Hard,,A,20171002,284,106034,,WC,Yasutaka Uchiyama,R,,JPN,25.16,105015,,Q,Franco Skugor,R,193,CRO,30.03,6-3 3-6 6-1,3,R32,124,9,1,72,47,39,15,13,2,3,7,4,93,58,40,13,12,8,11,214,242,324,146
2017-0329,Tokyo,Hard,,A,20171002,285,105227,1,,Marin Cilic,R,198,CRO,29.01,126774,,Q,Stefanos Tsitsipas,R,,GRE,19.14,6-3 6-2,3,R32,73,8,3,48,29,24,11,9,0,1,2,2,50,30,22,4,8,7,11,5,4155,115,491
2017-0329,Tokyo,Hard,,A,20171002,286,105449,,,Steve Johnson,R,188,USA,27.77,105238,,SE,Alexandr Dolgopolov,R,180,UKR,28.90,6-2 6-4,3,R16,60,6,2,47,27,25,10,9,1,2,6,1,48,28,20,6,9,2,6,46,1000,44,1071
2017-0329,Tokyo,Hard,,A,20171002,287,106043,8,,Diego Sebastian Schwartzman,R,170,ARG,25.13,106071,,,Bernard Tomic,R,193,AUS,24.95,6-3 6-1,3,R16,56,2,2,54,29,25,14,8,1,1,3,0,45,30,17,6,8,3,7,29,1585,162,345
2017-0329,Tokyo,Hard,,A,20171002,288,105676,4,,David Goffin,R,163,BEL,26.82,105051,,Q,Matthew Ebden,R,188,AUS,29.85,2-6 7-5 7-6(1),3,R16,140,8,7,104,55,38,24,16,8,14,5,5,107,66,41,18,16,4,9,11,2855,139,419
2017-0329,Tokyo,Hard,,A,20171002,289,104755,,,Richard Gasquet,R,185,FRA,31.29,104229,,,Yen Hsun Lu,R,180,TPE,34.14,6-0 7-6(5),3,R16,88,2,1,56,36,25,12,9,3,5,4,4,76,43,25,14,9,7,12,30,1365,63,824
2017-0329,Tokyo,Hard,,A,20171002,290,105173,,,Adrian Mannarino,L,183,FRA,29.26,106210,,,Jiri Vesely,L,,CZE,24.23,6-3 6-2,3,R16,70,6,5,64,33,26,17,9,4,4,6,1,45,29,17,8,8,2,5,31,1335,62,825
2017-0329,Tokyo,Hard,,A,20171002,291,105216,,,Yuichi Sugita,R,173,JPN,29.04,105683,3,,Milos Raonic,R,196,CAN,26.77,1-0 RET,3,R16,8,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,1,2,3,40,1127,12,2825
2017-0329,Tokyo,Hard,,A,20171002,292,105992,,,Ryan Harrison,R,183,USA,25.40,104731,5,,Kevin Anderson,R,203,RSA,31.38,6-3 1-6 7-6(2),3,R16,121,2,2,91,53,39,21,14,5,7,24,4,81,47,37,20,14,2,3,52,920,16,2425
2017-0329,Tokyo,Hard,,A,20171002,293,105227,1,,Marin Cilic,R,198,CRO,29.01,106034,,WC,Yasutaka Uchiyama,R,,JPN,25.16,6-3 6-4,3,R16,73,14,1,54,34,30,11,10,1,1,5,0,50,31,22,11,9,0,2,5,4155,214,242
2017-0329,Tokyo,Hard,,A,20171002,294,106043,8,,Diego Sebastian Schwartzman,R,170,ARG,25.13,105449,,,Steve Johnson,R,188,USA,27.77,6-0 7-5,3,QF,93,3,0,59,37,29,15,9,1,1,4,2,75,48,32,8,9,13,17,29,1585,46,1000
2017-0329,Tokyo,Hard,,A,20171002,295,105676,4,,David Goffin,R,163,BEL,26.82,104755,,,Richard Gasquet,R,185,FRA,31.29,7-5 6-2,3,QF,97,8,3,64,35,28,16,10,3,4,5,1,57,33,23,8,10,4,8,11,2855,30,1365
2017-0329,Tokyo,Hard,,A,20171002,296,105173,,,Adrian Mannarino,L,183,FRA,29.26,105216,,,Yuichi Sugita,R,173,JPN,29.04,6-2 6-4,3,QF,111,6,1,76,44,31,13,9,10,13,1,5,81,53,29,8,9,12,18,31,1335,40,1127
2017-0329,Tokyo,Hard,,A,20171002,297,105227,1,,Marin Cilic,R,198,CRO,29.01,105992,,,Ryan Harrison,R,183,USA,25.40,6-2 6-0,3,QF,52,11,0,34,21,20,9,7,0,0,1,1,39,26,13,4,7,4,9,5,4155,52,920
2017-0329,Tokyo,Hard,,A,20171002,298,105676,4,,David Goffin,R,163,BEL,26.82,106043,8,,Diego Sebastian Schwartzman,R,170,ARG,25.13,7-6(3) 7-6(6),3,SF,123,6,1,86,42,33,25,12,2,3,5,2,87,44,35,22,12,4,5,11,2855,29,1585
2017-0329,Tokyo,Hard,,A,20171002,299,105173,,,Adrian Mannarino,L,183,FRA,29.26,105227,1,,Marin Cilic,R,198,CRO,29.01,6-7(5) 6-4 6-0,3,SF,162,8,5,102,57,40,23,14,8,10,12,4,112,63,43,17,14,9,15,31,1335,5,4155
2017-0329,Tokyo,Hard,,A,20171002,300,105676,4,,David Goffin,R,163,BEL,26.82,105173,,,Adrian Mannarino,L,183,FRA,29.26,6-3 7-5,3,F,83,3,1,56,35,28,15,11,1,2,4,0,66,40,29,11,10,3,6,11,2855,31,1335
2017-5014,Shanghai Masters,Hard,,M,20171009,239,106043,,,Diego Sebastian Schwartzman,R,170,ARG,25.15,111442,,Q,Jordan Thompson,R,,AUS,23.47,6-4 7-6(4),3,R64,109,5,1,70,44,33,19,11,2,2,12,2,94,67,47,12,11,11,12,26,1720,72,717
2017-5014,Shanghai Masters,Hard,,M,20171009,240,103852,,,Feliciano Lopez,L,188,ESP,36.05,103333,,,Ivo Karlovic,R,208,CRO,38.61,7-6(1) 7-6(6),3,R64,86,11,0,68,48,44,14,12,0,0,23,4,74,52,45,11,12,5,5,34,1295,52,910
2017-5014,Shanghai Masters,Hard,,M,20171009,241,105238,,Q,Alexandr Dolgopolov,R,180,UKR,28.92,106058,14,,Jack Sock,R,185,USA,25.04,4-6 6-1 2-1 RET,3,R64,78,9,2,54,38,31,9,10,1,2,7,5,66,37,24,14,10,0,3,41,1116,20,2175
2017-5014,Shanghai Masters,Hard,,M,20171009,242,111202,,,Hyeon Chung,R,,KOR,21.39,105138,9,,Roberto Bautista Agut,R,183,ESP,29.49,6-4 6-3,3,R64,94,5,0,54,34,26,13,9,4,4,2,1,72,49,27,12,10,8,11,60,860,13,2525
2017-5014,Shanghai Masters,Hard,,M,20171009,243,104755,,,Richard Gasquet,R,185,FRA,31.31,104898,,,Robin Haase,R,190,NED,30.51,6-7(11) 7-5 6-2,3,R64,145,6,2,105,66,48,25,16,7,9,10,2,93,52,34,23,16,1,6,31,1410,44,1085
2017-5014,Shanghai Masters,Hard,,M,20171009,244,104468,,,Gilles Simon,R,183,FRA,32.78,200059,,WC,Yibing Wu,R,,CHN,17.99,6-3 6-4,3,R64,75,7,2,52,30,25,13,10,0,1,3,3,58,31,24,11,9,4,7,47,980,324,149
2017-5014,Shanghai Masters,Hard,,M,20171009,247,105379,,,Aljaz Bedene,R,181,SLO,28.23,103893,,,Paolo Lorenzi,R,183,ITA,35.82,6-1 6-4,3,R64,71,10,0,45,28,25,13,9,3,3,1,0,46,26,16,11,8,4,7,48,968,39,1190
2017-5014,Shanghai Masters,Hard,,M,20171009,248,126094,,,Andrey Rublev,R,,RUS,19.97,106000,,,Damir Dzumhur,R,172,BIH,25.39,6-1 4-6 6-1,3,R64,82,2,1,69,38,28,18,12,5,7,4,9,66,38,25,9,12,6,12,35,1247,37,1191
2017-5014,Shanghai Masters,Hard,,M,20171009,249,105223,16,,Juan Martin Del Potro,R,198,ARG,29.04,105932,,Q,Nikoloz Basilashvili,R,185,RUS,25.63,6-2 3-6 6-4,3,R64,119,3,4,79,49,40,13,13,6,8,5,1,83,62,38,12,14,6,10,23,1865,59,862
2017-5014,Shanghai Masters,Hard,,M,20171009,250,104545,12,,John Isner,R,206,USA,32.45,105583,,Q,Dusan Lajovic,R,180,SRB,27.28,4-6 7-6(5) 7-6(6),3,R64,145,29,2,104,72,60,17,17,0,1,15,1,107,81,64,18,17,4,4,16,2470,73,707
2017-5014,Shanghai Masters,Hard,,M,20171009,251,126774,,Q,Stefanos Tsitsipas,R,,GRE,19.16,111575,,,Karen Khachanov,R,,RUS,21.39,7-5 6-3,3,R64,74,11,0,55,34,31,13,11,0,0,3,2,64,39,28,12,10,2,4,131,444,40,1125
2017-5014,Shanghai Masters,Hard,,M,20171009,252,104678,,,Viktor Troicki,R,193,SRB,31.66,133430,,WC,Denis Shapovalov,L,,CAN,18.49,6-7(3) 6-3 6-0,3,R64,103,7,1,81,57,41,18,14,1,2,6,5,82,48,30,18,13,1,6,54,895,50,926
2017-5014,Shanghai Masters,Hard,,M,20171009,255,105077,,,Albert Ramos,L,188,ESP,29.73,105311,,,Joao Sousa,R,185,POR,28.53,3-6 6-3 7-5,3,R64,140,13,3,96,54,42,27,15,6,7,8,5,96,59,47,17,15,5,7,25,1755,63,825
2017-5014,Shanghai Masters,Hard,,M,20171009,256,105526,,,Jan Lennard Struff,R,,GER,27.46,104999,,,Mischa Zverev,L,190,GER,30.13,3-6 6-5 RET,3,R64,70,5,1,57,36,23,10,10,0,3,2,3,54,33,23,13,10,0,2,58,863,27,1652
2017-5014,Shanghai Masters,Hard,,M,20171009,257,104731,11,,Kevin Anderson,R,203,RSA,31.39,105173,,,Adrian Mannarino,L,183,FRA,29.28,6-3 6-1,3,R64,61,13,0,37,23,22,10,8,0,0,4,5,58,36,20,8,8,7,11,15,2470,29,1570
2017-5014,Shanghai Masters,Hard,,M,20171009,258,105449,,,Steve Johnson,R,188,USA,27.79,106401,13,,Nick Kyrgios,R,193,AUS,22.45,7-6(5) 0-0 RET,3,R64,47,10,0,38,30,24,5,6,0,0,13,3,39,25,20,8,6,0,0,45,1045,21,2045
2017-5014,Shanghai Masters,Hard,,M,20171009,259,105842,,WC,Di Wu,R,,CHN,26.07,104871,,Q,Jeremy Chardy,R,188,FRA,30.66,7-6(2) 6-2,3,R64,76,8,0,62,50,37,10,10,3,3,6,2,55,33,27,14,10,5,7,233,217,83,630
2017-5014,Shanghai Masters,Hard,,M,20171009,260,106378,,,Kyle Edmund,R,,GBR,22.75,106210,,,Jiri Vesely,L,,CZE,24.25,6-3 6-2,3,R64,65,15,2,59,42,29,10,9,6,7,5,2,49,36,23,3,8,3,7,53,902,62,825
2017-5014,Shanghai Masters,Hard,,M,20171009,263,105992,,,Ryan Harrison,R,183,USA,25.42,105585,,WC,Ze Zhang,R,,CHN,27.27,6-2 6-3,3,R64,74,8,3,71,39,27,17,9,7,8,3,6,41,25,19,3,8,1,5,46,990,221,231
2017-5014,Shanghai Masters,Hard,,M,20171009,264,126207,,Q,Francis Tiafoe,R,,USA,19.72,105332,,,Benoit Paire,R,196,FRA,28.42,6-4 6-4,3,R64,71,1,0,60,38,27,14,10,0,1,16,1,65,41,32,7,10,1,4,92,588,38,1190
2017-5014,Shanghai Masters,Hard,,M,20171009,265,105023,10,,Sam Querrey,R,198,USA,30.01,105216,,,Yuichi Sugita,R,173,JPN,29.06,6-3 6-2,3,R64,52,10,3,47,27,23,13,9,0,0,6,0,46,28,17,9,8,1,4,17,2445,36,1209
2017-5014,Shanghai Masters,Hard,,M,20171009,266,106298,15,,Lucas Pouille,R,185,FRA,23.62,106421,,,Daniil Medvedev,R,,RUS,21.66,6-4 6-2,3,R64,63,5,0,59,42,29,8,9,1,2,6,1,51,32,21,9,9,3,7,24,1825,64,814
2017-5014,Shanghai Masters,Hard,,M,20171009,267,104926,,,Fabio Fognini,R,178,ITA,30.38,104269,,,Fernando Verdasco,L,188,ESP,33.90,2-6 6-4 6-2,3,R64,91,5,3,70,50,38,12,13,4,6,6,3,73,51,35,13,13,4,7,28,1650,43,1090
2017-5014,Shanghai Masters,Hard,,M,20171009,268,111577,,,Jared Donaldson,R,,USA,21.00,104655,,,Pablo Cuevas,R,180,URU,31.77,6-7(7) 6-4 6-4,3,R64,141,14,3,109,71,55,20,16,8,8,12,4,103,67,53,19,16,4,6,56,883,32,1325
2017-5014,Shanghai Masters,Hard,,M,20171009,270,103819,2,,Roger Federer,R,185,SUI,36.17,106043,,,Diego Sebastian Schwartzman,R,170,ARG,25.15,7-6(4) 6-4,3,R32,93,14,0,72,47,35,14,11,4,5,3,1,85,54,34,15,11,6,8,2,7505,26,1720
2017-5014,Shanghai Masters,Hard,,M,20171009,271,105238,,Q,Alexandr Dolgopolov,R,180,UKR,28.92,103852,,,Feliciano Lopez,L,188,ESP,36.05,7-6(4) 1-6 6-4,3,R32,92,10,1,80,49,36,18,14,2,5,22,4,84,58,46,13,15,2,4,41,1116,34,1295
2017-5014,Shanghai Masters,Hard,,M,20171009,272,104755,,,Richard Gasquet,R,185,FRA,31.31,111202,,,Hyeon Chung,R,,KOR,21.39,3-6 6-4 6-3,3,R32,144,10,1,99,70,46,16,14,8,11,11,4,93,57,45,11,14,6,10,31,1410,60,860
2017-5014,Shanghai Masters,Hard,,M,20171009,273,104468,,,Gilles Simon,R,183,FRA,32.78,105676,8,,David Goffin,R,163,BEL,26.84,7-6(4) 6-3,3,R32,90,5,0,66,41,32,16,10,3,3,4,2,66,43,34,11,11,3,5,47,980,10,3055
2017-5014,Shanghai Masters,Hard,,M,20171009,274,100644,3,,Alexander Zverev,R,198,GER,20.47,105379,,,Aljaz Bedene,R,181,SLO,28.23,4-0 RET,3,R32,12,1,0,10,6,5,3,2,0,0,1,0,13,6,2,2,2,0,2,4,4400,48,968
2017-5014,Shanghai Masters,Hard,,M,20171009,275,105223,16,,Juan Martin Del Potro,R,198,ARG,29.04,126094,,,Andrey Rublev,R,,RUS,19.97,6-3 6-4,3,R32,77,14,1,53,40,33,7,10,0,0,3,7,65,39,28,10,9,4,6,23,1865,35,1247
2017-5014,Shanghai Masters,Hard,,M,20171009,276,104545,12,,John Isner,R,206,USA,32.45,126774,,Q,Stefanos Tsitsipas,R,,GRE,19.16,7-6(2) 7-6(9),3,R32,104,14,2,100,72,54,16,12,5,5,16,1,77,49,40,18,12,0,0,16,2470,131,444
2017-5014,Shanghai Masters,Hard,,M,20171009,277,104678,,,Viktor Troicki,R,193,SRB,31.66,106233,5,,Dominic Thiem,R,185,AUT,24.10,6-3 3-6 7-6(5),3,R32,109,12,4,91,57,48,18,15,1,2,19,3,94,63,53,12,15,7,8,54,895,7,3925
2017-5014,Shanghai Masters,Hard,,M,20171009,278,105077,,,Albert Ramos,L,188,ESP,29.73,105807,7,,Pablo Carreno Busta,R,188,ESP,26.25,7-5 7-5,3,R32,104,8,0,65,43,34,16,12,2,2,5,1,77,50,34,14,12,2,4,25,1755,11,2855
2017-5014,Shanghai Masters,Hard,,M,20171009,279,105526,,,Jan Lennard Struff,R,,GER,27.46,104731,11,,Kevin Anderson,R,203,RSA,31.39,7-6(5) 7-6(2),3,R32,91,9,1,84,56,46,17,12,3,3,21,1,69,50,39,15,12,0,0,58,863,15,2470
2017-5014,Shanghai Masters,Hard,,M,20171009,280,105449,,,Steve Johnson,R,188,USA,27.79,105842,,WC,Di Wu,R,,CHN,26.07,6-2 6-1,3,R32,48,7,0,39,26,24,8,8,0,0,1,2,40,19,12,8,7,1,5,45,1045,233,217
2017-5014,Shanghai Masters,Hard,,M,20171009,281,105227,4,,Marin Cilic,R,198,CRO,29.03,106378,,,Kyle Edmund,R,,GBR,22.75,6-3 7-6(5),3,R32,97,6,1,60,36,30,17,10,3,3,3,1,81,52,39,13,11,2,4,5,4155,53,902
2017-5014,Shanghai Masters,Hard,,M,20171009,282,105777,6,,Grigor Dimitrov,R,188,BUL,26.40,105992,,,Ryan Harrison,R,183,USA,25.42,3-6 6-3 7-6(6),3,R32,152,16,5,95,60,47,18,15,2,5,10,1,116,77,51,20,15,8,11,9,3455,46,990
2017-5014,Shanghai Masters,Hard,,M,20171009,283,105023,10,,Sam Querrey,R,198,USA,30.01,126207,,Q,Francis Tiafoe,R,,USA,19.72,6-3 7-6(7),3,R32,84,24,7,81,52,40,14,11,9,10,7,1,64,43,28,13,10,1,3,17,2445,92,588
2017-5014,Shanghai Masters,Hard,,M,20171009,284,104926,,,Fabio Fognini,R,178,ITA,30.38,106298,15,,Lucas Pouille,R,185,FRA,23.62,7-6(7) 6-3,3,R32,96,9,4,74,43,34,20,11,3,3,9,0,72,42,30,17,10,8,9,28,1650,24,1825
2017-5014,Shanghai Masters,Hard,,M,20171009,285,104745,1,,Rafael Nadal,L,185,ESP,31.35,111577,,,Jared Donaldson,R,,USA,21.00,6-2 6-1,3,R32,54,5,0,36,26,22,10,8,0,0,4,5,39,25,18,2,7,7,11,1,9875,56,883
2017-5014,Shanghai Masters,Hard,,M,20171009,286,103819,2,,Roger Federer,R,185,SUI,36.17,105238,,Q,Alexandr Dolgopolov,R,180,UKR,28.92,6-4 6-2,3,R16,60,11,1,46,37,29,8,9,1,1,6,1,68,42,27,12,9,4,7,2,7505,41,1116
2017-5014,Shanghai Masters,Hard,,M,20171009,287,104755,,,Richard Gasquet,R,185,FRA,31.31,104468,,,Gilles Simon,R,183,FRA,32.78,7-5 6-7(5) 6-3,3,R16,160,7,1,93,70,48,12,17,2,6,5,3,117,70,39,25,16,11,17,31,1410,47,980
2017-5014,Shanghai Masters,Hard,,M,20171009,288,105223,16,,Juan Martin Del Potro,R,198,ARG,29.04,100644,3,,Alexander Zverev,R,198,GER,20.47,3-6 7-6(5) 6-4,3,R16,115,12,0,75,55,49,13,15,1,2,22,1,98,72,57,12,16,2,3,23,1865,4,4400
2017-5014,Shanghai Masters,Hard,,M,20171009,289,104678,,,Viktor Troicki,R,193,SRB,31.66,104545,12,,John Isner,R,206,USA,32.45,6-4 7-6(4),3,R16,67,15,0,55,44,43,6,11,0,0,9,2,67,48,34,12,11,2,3,54,895,16,2470
2017-5014,Shanghai Masters,Hard,,M,20171009,290,105077,,,Albert Ramos,L,188,ESP,29.73,105526,,,Jan Lennard Struff,R,,GER,27.46,7-6(4) 6-4,3,R16,87,7,0,67,46,35,16,11,3,4,4,5,71,43,35,13,11,4,6,25,1755,58,863
2017-5014,Shanghai Masters,Hard,,M,20171009,291,105227,4,,Marin Cilic,R,198,CRO,29.03,105449,,,Steve Johnson,R,188,USA,27.79,7-6(1) 6-4,3,R16,87,12,2,60,37,32,18,11,2,2,8,0,66,47,36,10,11,1,2,5,4155,45,1045
